0	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/0.txt	0.1590909090909091	0.022727272727272728	0.022727272727272728	0.6136363636363636	0.06818181818181818	0.022727272727272728	0.022727272727272728	0.022727272727272728	0.022727272727272728	0.022727272727272728
1	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/1.txt	0.016129032258064516	0.04838709677419355	0.016129032258064516	0.016129032258064516	0.8225806451612904	0.016129032258064516	0.016129032258064516	0.016129032258064516	0.016129032258064516	0.016129032258064516
2	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/10.txt	0.002403846153846154	0.07451923076923077	0.002403846153846154	0.7620192307692307	0.002403846153846154	0.002403846153846154	0.1466346153846154	0.002403846153846154	0.002403846153846154	0.002403846153846154
3	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/100.txt	0.04838709677419355	0.016129032258064516	0.016129032258064516	0.016129032258064516	0.8225806451612904	0.016129032258064516	0.016129032258064516	0.016129032258064516	0.016129032258064516	0.016129032258064516
4	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/1000.txt	0.019230769230769232	0.019230769230769232	0.4423076923076923	0.40384615384615385	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232	0.019230769230769232
5	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/1001.txt	0.0641025641025641	0.01282051282051282	0.038461538461538464	0.01282051282051282	0.3717948717948718	0.01282051282051282	0.01282051282051282	0.44871794871794873	0.01282051282051282	0.01282051282051282
6	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/1002.txt	0.0030864197530864196	0.10802469135802469	0.0030864197530864196	0.25617283950617287	0.3487654320987654	0.021604938271604937	0.15123456790123457	0.08950617283950617	0.0030864197530864196	0.015432098765432098
7	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/1003.txt	0.0625	0.0625	0.1875	0.3125	0.0625	0.0625	0.0625	0.0625	0.0625	0.0625
8	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/1004.txt	0.05	0.05	0.25	0.15	0.15	0.15	0.05	0.05	0.05	0.05
9	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/1005.txt	0.006172839506172839	0.006172839506172839	0.030864197530864196	0.30246913580246915	0.006172839506172839	0.030864197530864196	0.006172839506172839	0.5370370370370371	0.043209876543209874	0.030864197530864196
10	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/1006.txt	0.0043859649122807015	0.05701754385964912	0.0043859649122807015	0.32894736842105265	0.2675438596491228	0.05701754385964912	0.2149122807017544	0.05701754385964912	0.0043859649122807015	0.0043859649122807015
11	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/1007.txt	0.32051282051282054	0.24358974358974358	0.08974358974358974	0.01282051282051282	0.08974358974358974	0.038461538461538464	0.038461538461538464	0.08974358974358974	0.0641025641025641	0.01282051282051282
12	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/1008.txt	0.0625	0.0625	0.0625	0.0625	0.1875	0.0625	0.0625	0.0625	0.1875	0.1875
13	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/1009.txt	0.020833333333333332	0.020833333333333332	0.14583333333333334	0.0625	0.10416666666666667	0.020833333333333332	0.3541666666666667	0.14583333333333334	0.10416666666666667	0.020833333333333332
14	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/101.txt	0.005681818181818182	0.005681818181818182	0.30113636363636365	0.017045454545454544	0.005681818181818182	0.005681818181818182	0.6420454545454546	0.005681818181818182	0.005681818181818182	0.005681818181818182
15	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/1010.txt	0.006329113924050633	0.0189873417721519	0.006329113924050633	0.740506329113924	0.006329113924050633	0.006329113924050633	0.056962025316455694	0.14556962025316456	0.006329113924050633	0.006329113924050633
16	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/1011.txt	0.00847457627118644	0.00847457627118644	0.00847457627118644	0.11016949152542373	0.8220338983050848	0.00847457627118644	0.00847457627118644	0.00847457627118644	0.00847457627118644	0.00847457627118644
17	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/1012.txt	0.9146341463414634	0.0024390243902439024	0.0024390243902439024	0.05121951219512195	0.0024390243902439024	0.01707317073170732	0.0024390243902439024	0.0024390243902439024	0.0024390243902439024	0.0024390243902439024
18	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/1013.txt	0.03125	0.09375	0.03125	0.03125	0.53125	0.09375	0.03125	0.03125	0.03125	0.09375
19	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/1014.txt	0.041666666666666664	0.041666666666666664	0.2916666666666667	0.041666666666666664	0.013888888888888888	0.013888888888888888	0.2361111111111111	0.2916666666666667	0.013888888888888888	0.013888888888888888
20	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/1015.txt	0.045454545454545456	0.015151515151515152	0.6212121212121212	0.015151515151515152	0.015151515151515152	0.015151515151515152	0.10606060606060606	0.045454545454545456	0.015151515151515152	0.10606060606060606
21	file:/C:/Users/kayla/Documents/GitHub/datahack-enron/lda/kam/1016.txt	0.0035460992907801418	0.0035460992907801418	0.0035460992907801418	0.17375886524822695	0.0035460992907801418	0.024822695035460994	0.5	0.25177304964539005	0.010638297872340425	0.024822695035460994
